"","metric.and.spp","stockid.x","assessid.x","stocklong.x","tsid","tsyear","tsvalue","stockid.y","assessid.y","stocklong.y","bioid","biovalue","ratio"
"4297","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1973,22161,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.512986111111111
"4298","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1974,14780,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.34212962962963
"4299","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1975,9014,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.208657407407407
"4300","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1976,10024,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.232037037037037
"4301","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1977,8351,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.193310185185185
"4302","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1965,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4303","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1966,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4304","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1980,10884,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.251944444444444
"4305","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1968,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4306","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1969,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4307","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1970,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4308","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1960,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4309","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1947,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4310","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1986,3210,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.0743055555555556
"4311","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1987,2750,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.0636574074074074
"4312","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1950,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4313","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1951,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4314","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1952,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4315","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1978,6169,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.142800925925926
"4316","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1979,8501,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.196782407407407
"4317","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1955,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4318","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1981,10144,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.234814814814815
"4319","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1944,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4320","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1945,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4321","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1946,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4322","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1984,3847,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.0890509259259259
"4323","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1971,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4324","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1972,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4325","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1954,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4326","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1983,11103,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.257013888888889
"4327","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1953,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4328","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1982,12975,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.300347222222222
"4329","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1985,2558,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,0.059212962962963
"4330","SSB-MT yellowtail flounder georges bank","YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSB-MT",1937,NA,"YELLGB","NEFSC-YELLGB-1935-2008-BAUM","yellowtail flounder georges bank","SSBmsy-MT",43200,NA
"4331","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1984,5904,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.97128547579299
"4332","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1985,2668,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.890818030050083
"4333","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1982,17896,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,5.97529215358932
"4334","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1975,3422,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.14257095158598
"4335","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1976,4147,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.38464106844741
"4336","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1977,4460,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.48914858096828
"4337","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1983,17077,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,5.70183639398998
"4338","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1979,7978,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,2.66377295492487
"4339","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1980,8983,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,2.99933222036728
"4340","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1981,10464,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,3.49382303839733
"4341","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1996,1504,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.502170283806344
"4342","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1997,1349,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.450417362270451
"4343","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1998,1427,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.476460767946578
"4344","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1999,1668,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.556928213689482
"4345","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1986,2826,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.943572621035058
"4346","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1987,2042,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.681803005008347
"4347","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2002,1272,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.424707846410684
"4348","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2003,1030,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.343906510851419
"4349","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2004,711,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.237395659432387
"4350","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2005,686,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.229048414023372
"4351","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2006,1127,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.376293823038397
"4352","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2007,1920,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.641068447412354
"4353","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2008,2336,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.779966611018364
"4354","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2009,2648,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.884140233722871
"4355","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2010,3319,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.10818030050083
"4356","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2011,3873,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.29315525876461
"4357","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1974,9738,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,3.25141903171953
"4358","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2000,1670,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.557595993322204
"4359","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",2001,1561,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.521202003338898
"4360","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1973,21760,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,7.26544240400668
"4361","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1992,1685,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.562604340567613
"4362","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1989,11553,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,3.85742904841402
"4363","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1990,11103,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,3.70717863105175
"4364","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1978,5809,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.93956594323873
"4365","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1991,4065,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,1.35726210350584
"4366","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1993,1024,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.341903171953255
"4367","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1994,621,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.207345575959933
"4368","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1995,821,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.274123539232053
"4369","SSB-MT yellowtail flounder southern new england-mid atlantic","YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSB-MT",1988,2818,"YELLSNEMATL","NEFSC-YELLSNEMATL-1973-2011-KURIYAMA","yellowtail flounder southern new england-mid atlantic","SSBmsy-MT",2995,0.940901502504174
"4370","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1977,26382.79,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,2.12644394293544
"4371","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1982,16604.57,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,1.33832272104457
"4372","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1968,27511.86,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,2.21744660272427
"4373","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1972,25739.25,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,2.07457483678569
"4374","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1969,26643.03,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,2.14741919883936
"4375","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1967,28418.41,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,2.29051422584025
"4376","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1981,18469.35,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,1.4886233577819
"4377","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1976,26897.36,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,2.16791811074393
"4378","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1993,16988.22,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,1.36924478117192
"4379","SSB-MT yellowtail rockfish northern pacific coast","YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSB-MT",1994,16336.55,"YTROCKNPCOAST","NWFSC-YTROCKNPCOAST-1967-2005-STANTON","yellowtail rockfish northern pacific coast","SSBmsy-MT",12407,1.31672039977432
