"","stocklong","stockid","assessid","tsyear","tsid","tsvalue","bioid","biovalue","ratio","region"
"2732","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1978,"F-1/T",0.521059,"Fmsy-1/yr",0.14,3.72185,"west"
"2733","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2008,"F-1/T",0.214306,"Umsy-ratio",0.14,1.53075714285714,"west"
"2734","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2008,"F-1/T",0.214306,"Fmsy-1/yr",0.14,1.53075714285714,"west"
"2737","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1984,"F-1/T",1.81834,"Umsy-ratio",0.14,12.9881428571429,"west"
"2738","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1984,"F-1/T",1.81834,"Fmsy-1/yr",0.14,12.9881428571429,"west"
"2739","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1985,"F-1/T",2.20853,"Umsy-ratio",0.14,15.7752142857143,"west"
"2740","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1985,"F-1/T",2.20853,"Fmsy-1/yr",0.14,15.7752142857143,"west"
"2741","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1970,"F-1/T",0.307686,"Umsy-ratio",0.14,2.19775714285714,"west"
"2742","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1970,"F-1/T",0.307686,"Fmsy-1/yr",0.14,2.19775714285714,"west"
"2743","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1971,"F-1/T",0.350155,"Umsy-ratio",0.14,2.50110714285714,"west"
"2744","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1971,"F-1/T",0.350155,"Fmsy-1/yr",0.14,2.50110714285714,"west"
"2745","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1972,"F-1/T",0.333752,"Umsy-ratio",0.14,2.38394285714286,"west"
"2746","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1972,"F-1/T",0.333752,"Fmsy-1/yr",0.14,2.38394285714286,"west"
"2747","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1973,"F-1/T",0.466102,"Umsy-ratio",0.14,3.3293,"west"
"2748","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1973,"F-1/T",0.466102,"Fmsy-1/yr",0.14,3.3293,"west"
"2749","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1974,"F-1/T",0.529548,"Umsy-ratio",0.14,3.78248571428571,"west"
"2750","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1974,"F-1/T",0.529548,"Fmsy-1/yr",0.14,3.78248571428571,"west"
"2751","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1975,"F-1/T",0.556517,"Umsy-ratio",0.14,3.97512142857143,"west"
"2752","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1975,"F-1/T",0.556517,"Fmsy-1/yr",0.14,3.97512142857143,"west"
"2753","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1991,"F-1/T",3.49888,"Umsy-ratio",0.14,24.992,"west"
"2754","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1991,"F-1/T",3.49888,"Fmsy-1/yr",0.14,24.992,"west"
"2755","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1992,"F-1/T",2.57726,"Umsy-ratio",0.14,18.409,"west"
"2756","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1992,"F-1/T",2.57726,"Fmsy-1/yr",0.14,18.409,"west"
"2757","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1993,"F-1/T",2.9473,"Umsy-ratio",0.14,21.0521428571429,"west"
"2758","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1993,"F-1/T",2.9473,"Fmsy-1/yr",0.14,21.0521428571429,"west"
"2759","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1979,"F-1/T",0.855483,"Umsy-ratio",0.14,6.11059285714286,"west"
"2760","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1979,"F-1/T",0.855483,"Fmsy-1/yr",0.14,6.11059285714286,"west"
"2761","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1980,"F-1/T",0.921978,"Umsy-ratio",0.14,6.58555714285714,"west"
"2762","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1980,"F-1/T",0.921978,"Fmsy-1/yr",0.14,6.58555714285714,"west"
"2763","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1981,"F-1/T",0.988689,"Umsy-ratio",0.14,7.06206428571429,"west"
"2764","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1981,"F-1/T",0.988689,"Fmsy-1/yr",0.14,7.06206428571429,"west"
"2765","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1969,"F-1/T",0.436446,"Umsy-ratio",0.14,3.11747142857143,"west"
"2766","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1969,"F-1/T",0.436446,"Fmsy-1/yr",0.14,3.11747142857143,"west"
"2767","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1940,"F-1/T",0.067331,"Umsy-ratio",0.14,0.480935714285714,"west"
"2768","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1940,"F-1/T",0.067331,"Fmsy-1/yr",0.14,0.480935714285714,"west"
"2769","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1986,"F-1/T",1.23571,"Umsy-ratio",0.14,8.8265,"west"
"2770","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1986,"F-1/T",1.23571,"Fmsy-1/yr",0.14,8.8265,"west"
"2771","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1987,"F-1/T",1.63486,"Umsy-ratio",0.14,11.6775714285714,"west"
"2772","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1987,"F-1/T",1.63486,"Fmsy-1/yr",0.14,11.6775714285714,"west"
"2773","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1988,"F-1/T",1.7764,"Umsy-ratio",0.14,12.6885714285714,"west"
"2774","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1988,"F-1/T",1.7764,"Fmsy-1/yr",0.14,12.6885714285714,"west"
"2775","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1989,"F-1/T",2.48018,"Umsy-ratio",0.14,17.7155714285714,"west"
"2776","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1989,"F-1/T",2.48018,"Fmsy-1/yr",0.14,17.7155714285714,"west"
"2777","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1990,"F-1/T",2.34955,"Umsy-ratio",0.14,16.7825,"west"
"2778","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1990,"F-1/T",2.34955,"Fmsy-1/yr",0.14,16.7825,"west"
"2779","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2004,"F-1/T",0.244434,"Umsy-ratio",0.14,1.74595714285714,"west"
"2780","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2004,"F-1/T",0.244434,"Fmsy-1/yr",0.14,1.74595714285714,"west"
"2781","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2005,"F-1/T",0.246093,"Umsy-ratio",0.14,1.75780714285714,"west"
"2782","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2005,"F-1/T",0.246093,"Fmsy-1/yr",0.14,1.75780714285714,"west"
"2783","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2006,"F-1/T",0.25665,"Umsy-ratio",0.14,1.83321428571429,"west"
"2784","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2006,"F-1/T",0.25665,"Fmsy-1/yr",0.14,1.83321428571429,"west"
"2785","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1965,"F-1/T",0.519237,"Umsy-ratio",0.14,3.70883571428571,"west"
"2786","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1965,"F-1/T",0.519237,"Fmsy-1/yr",0.14,3.70883571428571,"west"
"2787","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1966,"F-1/T",0.462402,"Umsy-ratio",0.14,3.30287142857143,"west"
"2788","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1966,"F-1/T",0.462402,"Fmsy-1/yr",0.14,3.30287142857143,"west"
"2789","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1967,"F-1/T",0.614078,"Umsy-ratio",0.14,4.38627142857143,"west"
"2790","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1967,"F-1/T",0.614078,"Fmsy-1/yr",0.14,4.38627142857143,"west"
"2791","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1939,"F-1/T",0.047276,"Umsy-ratio",0.14,0.337685714285714,"west"
"2792","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1939,"F-1/T",0.047276,"Fmsy-1/yr",0.14,0.337685714285714,"west"
"2793","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1968,"F-1/T",0.61744,"Umsy-ratio",0.14,4.41028571428571,"west"
"2794","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1968,"F-1/T",0.61744,"Fmsy-1/yr",0.14,4.41028571428571,"west"
"2795","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1998,"F-1/T",0.74834,"Umsy-ratio",0.14,5.34528571428571,"west"
"2796","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1998,"F-1/T",0.74834,"Fmsy-1/yr",0.14,5.34528571428571,"west"
"2797","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1941,"F-1/T",0.182609,"Umsy-ratio",0.14,1.30435,"west"
"2798","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1941,"F-1/T",0.182609,"Fmsy-1/yr",0.14,1.30435,"west"
"2799","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1942,"F-1/T",0.151951,"Umsy-ratio",0.14,1.08536428571429,"west"
"2800","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1942,"F-1/T",0.151951,"Fmsy-1/yr",0.14,1.08536428571429,"west"
"2801","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1943,"F-1/T",0.20016,"Umsy-ratio",0.14,1.42971428571429,"west"
"2802","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1943,"F-1/T",0.20016,"Fmsy-1/yr",0.14,1.42971428571429,"west"
"2803","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1944,"F-1/T",0.387724,"Umsy-ratio",0.14,2.76945714285714,"west"
"2804","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1944,"F-1/T",0.387724,"Fmsy-1/yr",0.14,2.76945714285714,"west"
"2805","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1945,"F-1/T",0.245512,"Umsy-ratio",0.14,1.75365714285714,"west"
"2806","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1945,"F-1/T",0.245512,"Fmsy-1/yr",0.14,1.75365714285714,"west"
"2807","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1946,"F-1/T",0.275432,"Umsy-ratio",0.14,1.96737142857143,"west"
"2808","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1946,"F-1/T",0.275432,"Fmsy-1/yr",0.14,1.96737142857143,"west"
"2809","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1947,"F-1/T",0.109051,"Umsy-ratio",0.14,0.778935714285714,"west"
"2810","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1947,"F-1/T",0.109051,"Fmsy-1/yr",0.14,0.778935714285714,"west"
"2811","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1948,"F-1/T",0.170455,"Umsy-ratio",0.14,1.21753571428571,"west"
"2812","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1948,"F-1/T",0.170455,"Fmsy-1/yr",0.14,1.21753571428571,"west"
"2813","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1936,"F-1/T",0.0301722,"Umsy-ratio",0.14,0.215515714285714,"west"
"2814","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1936,"F-1/T",0.0301722,"Fmsy-1/yr",0.14,0.215515714285714,"west"
"2815","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1937,"F-1/T",0.0217567,"Umsy-ratio",0.14,0.155405,"west"
"2816","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1937,"F-1/T",0.0217567,"Fmsy-1/yr",0.14,0.155405,"west"
"2817","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1938,"F-1/T",0.0457905,"Umsy-ratio",0.14,0.327075,"west"
"2818","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1938,"F-1/T",0.0457905,"Fmsy-1/yr",0.14,0.327075,"west"
"2819","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1997,"F-1/T",2.02306,"Umsy-ratio",0.14,14.4504285714286,"west"
"2820","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1997,"F-1/T",2.02306,"Fmsy-1/yr",0.14,14.4504285714286,"west"
"2821","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1952,"F-1/T",0.277468,"Umsy-ratio",0.14,1.98191428571429,"west"
"2822","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1952,"F-1/T",0.277468,"Fmsy-1/yr",0.14,1.98191428571429,"west"
"2823","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1999,"F-1/T",0.755164,"Umsy-ratio",0.14,5.39402857142857,"west"
"2824","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1999,"F-1/T",0.755164,"Fmsy-1/yr",0.14,5.39402857142857,"west"
"2825","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2000,"F-1/T",0.328562,"Umsy-ratio",0.14,2.34687142857143,"west"
"2826","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2000,"F-1/T",0.328562,"Fmsy-1/yr",0.14,2.34687142857143,"west"
"2827","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2001,"F-1/T",0.300217,"Umsy-ratio",0.14,2.14440714285714,"west"
"2828","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2001,"F-1/T",0.300217,"Fmsy-1/yr",0.14,2.14440714285714,"west"
"2829","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2002,"F-1/T",0.378169,"Umsy-ratio",0.14,2.70120714285714,"west"
"2830","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2002,"F-1/T",0.378169,"Fmsy-1/yr",0.14,2.70120714285714,"west"
"2831","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2003,"F-1/T",0.301396,"Umsy-ratio",0.14,2.15282857142857,"west"
"2832","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",2003,"F-1/T",0.301396,"Fmsy-1/yr",0.14,2.15282857142857,"west"
"2833","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1959,"F-1/T",0.566345,"Umsy-ratio",0.14,4.04532142857143,"west"
"2834","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1959,"F-1/T",0.566345,"Fmsy-1/yr",0.14,4.04532142857143,"west"
"2835","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1960,"F-1/T",0.716451,"Umsy-ratio",0.14,5.11750714285714,"west"
"2836","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1960,"F-1/T",0.716451,"Fmsy-1/yr",0.14,5.11750714285714,"west"
"2837","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1961,"F-1/T",0.665355,"Umsy-ratio",0.14,4.75253571428571,"west"
"2838","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1961,"F-1/T",0.665355,"Fmsy-1/yr",0.14,4.75253571428571,"west"
"2839","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1994,"F-1/T",2.74167,"Umsy-ratio",0.14,19.5833571428571,"west"
"2840","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1994,"F-1/T",2.74167,"Fmsy-1/yr",0.14,19.5833571428571,"west"
"2841","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1995,"F-1/T",1.90903,"Umsy-ratio",0.14,13.6359285714286,"west"
"2842","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1995,"F-1/T",1.90903,"Fmsy-1/yr",0.14,13.6359285714286,"west"
"2843","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1996,"F-1/T",2.06568,"Umsy-ratio",0.14,14.7548571428571,"west"
"2844","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1996,"F-1/T",2.06568,"Fmsy-1/yr",0.14,14.7548571428571,"west"
"2845","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1951,"F-1/T",0.351526,"Umsy-ratio",0.14,2.5109,"west"
"2846","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1951,"F-1/T",0.351526,"Fmsy-1/yr",0.14,2.5109,"west"
"2847","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1956,"F-1/T",0.32134,"Umsy-ratio",0.14,2.29528571428571,"west"
"2848","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1956,"F-1/T",0.32134,"Fmsy-1/yr",0.14,2.29528571428571,"west"
"2849","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1953,"F-1/T",0.154528,"Umsy-ratio",0.14,1.10377142857143,"west"
"2850","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1953,"F-1/T",0.154528,"Fmsy-1/yr",0.14,1.10377142857143,"west"
"2851","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1954,"F-1/T",0.257237,"Umsy-ratio",0.14,1.83740714285714,"west"
"2852","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1954,"F-1/T",0.257237,"Fmsy-1/yr",0.14,1.83740714285714,"west"
"2853","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1955,"F-1/T",0.446682,"Umsy-ratio",0.14,3.19058571428571,"west"
"2854","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1955,"F-1/T",0.446682,"Fmsy-1/yr",0.14,3.19058571428571,"west"
"2855","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1950,"F-1/T",0.302964,"Umsy-ratio",0.14,2.16402857142857,"west"
"2856","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1950,"F-1/T",0.302964,"Fmsy-1/yr",0.14,2.16402857142857,"west"
"2857","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1957,"F-1/T",0.381173,"Umsy-ratio",0.14,2.72266428571429,"west"
"2858","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1957,"F-1/T",0.381173,"Fmsy-1/yr",0.14,2.72266428571429,"west"
"2859","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1958,"F-1/T",0.367388,"Umsy-ratio",0.14,2.6242,"west"
"2860","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1958,"F-1/T",0.367388,"Fmsy-1/yr",0.14,2.6242,"west"
"2861","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1964,"F-1/T",0.405795,"Umsy-ratio",0.14,2.89853571428571,"west"
"2862","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1964,"F-1/T",0.405795,"Fmsy-1/yr",0.14,2.89853571428571,"west"
"2863","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1962,"F-1/T",0.439598,"Umsy-ratio",0.14,3.13998571428571,"west"
"2864","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1962,"F-1/T",0.439598,"Fmsy-1/yr",0.14,3.13998571428571,"west"
"2865","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1963,"F-1/T",0.320986,"Umsy-ratio",0.14,2.29275714285714,"west"
"2866","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1963,"F-1/T",0.320986,"Fmsy-1/yr",0.14,2.29275714285714,"west"
"2867","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1949,"F-1/T",0.390488,"Umsy-ratio",0.14,2.7892,"west"
"2868","lingcod northern pacific coast","LINGCODNPCOAST","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA",1949,"F-1/T",0.390488,"Fmsy-1/yr",0.14,2.7892,"west"
"2869","lingcod southern pacific coast","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA",1928,"U-ratio",0.0132,"Fmsy-1/yr",0.08,0.165,"west"
"2870","lingcod southern pacific coast","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA",1928,"U-ratio",0.0132,"Umsy-ratio",0.08,0.165,"west"
"2871","lingcod southern pacific coast","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA",1929,"U-ratio",0.0181,"Fmsy-1/yr",0.08,0.22625,"west"
"2872","lingcod southern pacific coast","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA",1929,"U-ratio",0.0181,"Umsy-ratio",0.08,0.22625,"west"
"2873","lingcod southern pacific coast","LINGCODSPCOAST","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA",1930,"U-ratio",0.0201,"Fmsy-1/yr",0.08,0.25125,"west"
